ticker,timestamp,open,high,low,close,volume,bu,sd,ema_5,ema_10,ema_20,ema_50,sma_10,sma_20,sma_50,macd,macd_signal,macd_diff,adx,rsi,stoch,stoch_signal,bb_upper,bb_lower,bb_width,bb_position,atr,atr_ratio,mfi,vwap,vwap_ratio,obv,return_1d,return_5d,return_10d,return_20d,return_60d,return_120d,volatility,volatility_of_volatility,volume_sma,volume_ratio,volume_zscore,bu_sd_ratio,net_active_volume,active_volume_ratio,high_low_ratio,close_open_ratio,gap,trend_sma,above_trend,vol_regime,roc_5,roc_10,roc_20,cum_return_5d,cum_return_10d,cum_return_20d,price_rank_20d,price_rank_50d
CSV,2022-01-27,12264.6067628145,12330.1928952359,11805.5038358642,12067.8483655501,216700.0,,,12263.956386782618,12388.184556622737,,,12213.77751018784,,,,,,,33.467375902411845,37.179487179488504,38.66105257857749,,,,,563.4452218542593,0.0466897830323024,24.938308934407246,12519.515742742595,0.9639229354814047,-1863100.0,-0.02127659574467511,-0.031578947368420374,-0.0416666666666633,,,,,,,,,,,,0.0434782608695616,-0.0160427807486627,-0.005319148936164749,,0,,-3.1578947368420414,-4.166666666666335,,-3.1578947368420374,-4.16666666666633,,,
CSV,2022-01-28,12067.8483655501,12264.6067628145,11969.4691669179,12067.8483655501,112600.0,,,12198.58704637178,12329.941612791348,,,12180.98444397711,,,,,,,33.467375902411845,47.54098360655985,41.79327048179565,,,,,544.2803914287123,0.04510169293993294,32.54829193863665,12357.566754422343,0.9765553854873118,-1863100.0,0.0,-0.044155844155838175,-0.02645502645502329,,,,,,,,,,,,0.024456521739129964,0.0,0.0,,0,,-4.4155844155838215,-2.6455026455023276,,-4.415584415583817,-2.645502645502329,,,
CSV,2022-02-07,12444.9686269735,12690.916623554,12231.8136966037,12658.1235573433,243300.0,,,12351.765883362288,12389.611057255339,12650.331512099452,,12292.4808690936,12663.042517274895,,,,,,46.99935835424725,77.04918032787182,53.92321703797339,14014.701740486831,11311.383294062958,0.2135639168141639,0.49818039937614406,549.9080961840828,0.04344309752491451,43.77033143512836,12306.791093601712,1.0285478530568577,-1619800.0,0.048913043478259866,0.015789473684210353,0.09659090909090406,,,,,,300185.0,0.810500191548545,-0.35108688933642845,,,,0.03626943005181541,0.017127799736497886,0.03124999999999654,,0,,1.578947368421028,9.659090909090395,,1.5789473684210353,9.659090909090406,,0.7,
CSV,2022-02-08,12658.1235573433,13543.5363450331,12658.1235573433,13543.5363450331,418200.0,,,12749.022703919227,12599.415655033114,12735.398639045514,,12453.1668935262,12643.366677548456,,,,,,60.106428739923196,100.0,74.86338797814389,13930.171777018522,11356.56157807839,0.1900249782165621,0.8497692338394344,573.8727170059198,0.042372442646146806,44.94575932085554,12373.842138020333,1.0945295886245971,-1201600.0,0.0699481865284961,0.09840425531915309,0.13461538461538836,-0.02823529411764658,,,0.03360102602653482,,308185.0,1.356977140354008,0.6717088402897335,,,,0.06537530266343713,0.06994818652849613,0.0,,0,,9.840425531915312,13.461538461538838,-2.8235294117646546,9.840425531915308,13.461538461538836,-2.823529411764658,0.85,
CSV,2022-02-09,14101.0184706156,14363.3630003014,13773.0878085082,13887.8635402458,774800.0,,,13128.636316028085,12833.678906889965,12845.157201064589,,12643.366677548449,12640.90719758265,,,,,,63.850444623925554,85.35353535353639,87.46757189380274,13917.9634703086,11363.8509248567,0.1839096804235084,0.988215112087994,591.4408554532326,0.04258688557381698,59.18403944704704,12676.594144081226,1.0955516428464442,-426800.0,0.02542372881355881,0.1263297872340463,0.15868673050614968,-0.003529411764705781,,,0.03411370894192428,,328685.0,2.3572721602750355,2.2984169476809515,,,,0.04250295159385997,-0.015116279069769473,0.04116222760290725,,0,,12.632978723404634,15.868673050614971,-0.3529411764705802,12.63297872340463,15.868673050614968,-0.3529411764705781,1.0,
CSV,2022-02-10,13887.8635402458,14264.9838016692,13477.9502126117,13658.3120767707,522000.0,,,13305.19490294229,12983.612210504643,12922.60052256041,,12763.06136921763,12631.8891043747,,,,,,59.81981183492125,78.28282828283034,87.8787878787889,13877.136438454865,11386.641770294536,0.18234278541607085,0.9121361854407,605.4117649963945,0.044325518526263964,54.113085110513055,12824.959572361617,1.0649789576105173,-948800.0,-0.01652892561983199,0.13179347826086985,0.09605263157894828,-0.013033175355447568,,,0.034287605378058986,,337460.0,1.5468499970366858,0.9280209156858632,,,,0.05762304921967934,-0.01652892561983202,0.0,,0,,13.179347826086978,9.605263157894829,-1.3033175355447615,13.179347826086985,9.605263157894829,-1.3033175355447568,0.95,
CSV,2022-02-11,13510.7432788223,14527.3283313551,13412.3640801902,14428.9491327229,714700.0,,,13679.779646202494,13246.400741817051,13066.062294956837,,12943.42323337667,12672.060610482851,,,,,,67.28597944863587,97.11538461538467,86.91724941725046,14083.659276685823,11260.46194427988,0.19566201990436813,1.1223045417596862,641.8083711512876,0.044480603905918084,65.87902192888313,13107.707453394592,1.1007988379376088,-234100.0,0.05642256902760745,0.19565217391303968,0.14285714285714635,0.058965102286403503,,,0.03630252790291984,,353915.0,2.019411440600144,1.6708446919369935,,,,0.0772727272727237,0.06796116504854788,-0.010804321728698657,,0,,19.56521739130397,14.285714285714635,5.89651022864036,19.565217391303968,14.285714285714635,5.89651022864035,1.0,
CSV,2022-02-14,14428.9491327229,15429.1376521503,14428.9491327229,15150.3965893591,1378300.0,,,14169.985293921363,13592.581805006514,13264.570322995149,,13212.32637630469,12776.17859570193,,,,,,72.44758629782508,93.06122448979683,89.48647912933728,14549.96521699764,11002.391974406219,0.23415712068442246,1.1692512969578208,667.40695317101,0.044052111060892234,79.94095382146843,13690.168056541701,1.106662571765848,1144200.0,0.05000000000000382,0.19689119170984615,0.21578947368421186,0.15934755332496775,,,0.036140955457046715,,386110.0,3.5697081142679545,3.2509880577864845,,,,0.06601731601731692,0.05000000000000372,0.0,,0,,19.689119170984608,21.57894736842118,15.934755332496783,19.689119170984615,21.578947368421186,15.934755332496774,1.0,
CSV,2022-02-15,15084.8104569376,15379.9480528342,14986.4312583054,15183.1896555698,570800.0,,,14507.72008113751,13881.783232381656,13447.295973716546,,13497.62605233808,12910.63016716594,,346.48569794726245,,,,72.65875583865686,93.21266968325803,94.46309292947984,14964.125584332398,10857.134749999483,0.2704959186771606,1.053339313398537,647.843370410852,0.04266846328783078,81.77821610397197,13859.031195492786,1.0955448069492517,1715000.0,0.0021645021645000373,0.12106537530266381,0.2313829787234094,0.2152230971128628,,,0.034063713807357385,,384280.0,1.485375247215572,0.613740936140871,,,,0.025917926565874237,0.006521739130434748,-0.004329004329006458,,0,,12.10653753026638,23.13829787234093,21.522309711286272,12.106537530266381,23.138297872340942,21.52230971128628,1.0,
CSV,2022-02-16,15084.8104569376,15576.7064500986,15084.8104569376,15215.9827217806,689600.0,,,14743.80762801854,14124.364957726917,13615.742330675028,,13786.20503499255,13026.22572555878,,439.0909109755394,,,,72.8825788293972,90.43478260869757,92.23622559391748,15312.339365117226,10740.112086000332,0.3004884641839186,0.9789256663209364,636.7042720358626,0.041844439736676724,83.33906565616995,14066.51944784052,1.081716253846757,2404600.0,0.0021598272138272367,0.09563164108619215,0.2340425531914998,0.17916137229987728,,,0.03368716450456085,,400465.0,1.721998177119099,0.9284900291667925,,,,0.03232758620689589,0.008695652173917339,-0.0064794816414686495,,0,,9.563164108619208,23.404255319149975,17.916137229987733,9.563164108619215,23.404255319149982,17.916137229987726,1.0,
CSV,2022-02-17,15150.3965893591,15707.8787149415,15084.8104569376,15593.1029832039,893000.0,,,15026.906079746994,14391.408235086368,13804.062392820635,,14138.730496757931,13176.254003472885,,536.7246353593764,,,31.98785883988305,75.37877442260924,97.05882352941094,93.56875860712218,15709.322557424977,10643.185449520792,0.32489602059071704,0.9770595284443149,635.7302710335796,0.0407699655237547,85.10460299307397,14288.356334998916,1.0913153771934596,3297600.0,0.024784482758611448,0.14165666266505839,0.2921195652173829,0.23828124999999623,,,0.03293637734259225,,435255.0,2.0516708596110327,1.4040238122753192,,,,0.03995793901156419,0.029220779220772104,-0.004310344827588318,,0,,14.165666266505836,29.211956521738287,23.828124999999623,14.165666266505838,29.21195652173829,23.828124999999623,1.0,
CSV,2022-02-18,15527.5168507825,16003.0163108381,15478.3272514664,15822.6544466791,791500.0,,,15292.15553539103,14651.634819012317,13996.309255092869,,14514.211104870828,13347.59777442397,,625.4135716597266,,,31.82691179499242,76.77990649123582,95.70312500000082,94.39891037936978,16100.389152503967,10594.806396343973,0.347955696985819,0.949553985813015,627.7987559148739,0.03967720827314395,89.45261633422577,14504.501207665633,1.0908789085636963,4089100.0,0.01472134595163399,0.09659090909090984,0.31114130434782283,0.2764550264550274,,,0.03232616407237975,,464685.0,1.7033043889946953,0.9889070088510248,,,,0.03316062176165536,0.019007391763463246,-0.0042060988433185,,0,,9.65909090909098,31.11413043478228,27.645502645502738,9.659090909090985,31.114130434782282,27.645502645502738,1.0,
CSV,2022-02-21,15740.6717811523,15773.464847363,15347.1549866234,15412.741119045,784400.0,,,15332.350729942355,14790.017782654622,14131.207527850214,,14789.672861041001,13541.076865067302,,655.0723466517557,,,31.398222577753273,69.20615920498135,85.9375000000025,92.89981617647142,16303.30196574185,10778.851764392753,0.3584339838500707,0.8387964749000053,616.9202347820758,0.040026639649437076,81.81866970342482,14639.876238745932,1.0527917632427521,3304700.0,-0.025906735751290655,0.017316017316019172,0.2176165803108847,0.3352272727272707,,,0.027727408002808776,,484840.0,1.6178533124329675,0.8879837153902036,,,,0.027659574468088866,-0.020833333333330768,-0.005181347150256917,,0,,1.7316017316019232,21.76165803108847,33.52272727272707,1.7316017316019172,21.761658031088473,33.52272727272707,0.9,
CSV,2022-02-22,15183.1896555698,16019.4128439435,15084.8104569376,15904.637112206,1186900.0,,,15523.11285736357,14992.675842573055,14300.105583503146,,15025.782937758288,13739.474915642244,,710.0836331039209,,,30.452391957389757,72.68781338199855,97.27626459144132,92.97229653048153,16581.11236731403,10897.83746397046,0.3573344593308541,0.8809708721445015,639.6118170837775,0.040215429787637716,84.02894861620702,14807.308140629242,1.074107255765539,4491600.0,0.0319148936170206,0.04751619870410728,0.17433414043583983,0.3324175824175919,,,0.027652381368939532,,521335.0,2.276655125782846,1.7896787635061235,,,,0.05876288659793701,0.04751619870410726,-0.01489361702128059,,0,,4.751619870410726,17.433414043583976,33.241758241759186,4.751619870410728,17.433414043583983,33.241758241759186,1.0,
CSV,2022-02-23,16019.4128439435,16166.9816418918,15855.4475128898,15970.2232446274,476800.0,,,15672.14965311818,15170.411733855663,14459.164408372122,,15234.018908196449,13938.69279287245,,750.3234648695288,,,29.782267516172023,73.12413590097972,95.31250000000001,92.84208819714796,16819.034946427226,11058.350639317678,0.36071407511773645,0.852654362476995,616.1776965065077,0.0385829106499058,86.42299214454218,14928.806600710828,1.0697588676557028,4968400.0,0.00412371134020173,0.049568965517236,0.14994096812278612,0.33242134062926754,,,0.027652323760952283,,540720.0,0.8817872466341174,-0.1785373408982642,,,,0.01950718685831802,-0.0030706243602866353,0.0072164948453564744,,0,,4.956896551723589,14.99409681227861,33.24213406292675,4.9568965517236,14.994096812278613,33.24213406292675,1.0,
CSV,2022-02-24,15937.4301784167,16330.9469729455,15281.568854202,16216.171241208,1068800.0,,,15853.490182481455,15360.549826101542,14626.49839245173,,15489.80482464018,14126.433096928904,,792.919487035686,,,28.037806312724193,74.75297194242093,97.20000000000172,96.59625486381435,17085.532193626954,11167.334000230854,0.3649565674514444,0.8531037785471527,647.12058380915,0.03990588001221328,77.00636132664624,15062.193500490164,1.0766141890741399,6037200.0,0.015400410677623988,0.03995793901157696,0.1872749099639892,0.3013157894736893,,,0.02702933290711193,,582915.0,1.8335434840414127,1.3188401143588575,,,,0.06471183013144648,0.017489711934160206,-0.0020533880903469033,,0,,3.9957939011576906,18.727490996398917,30.131578947368926,3.995793901157696,18.72749099639892,30.13157894736893,1.0,
CSV,2022-02-25,16199.7747081025,17347.5320254782,16134.1885756811,17347.5320254782,1521300.0,,,16351.504130147037,15721.819316897296,14885.644452739965,,15781.66311391571,14362.543173646187,,907.5073220986942,676.4604705073266,231.0468515913676,27.759346289805983,80.58267928256947,100.0,97.50416666666725,17549.659338087637,11175.427009204737,0.3674431797860992,0.9682899363906835,687.5650742368606,0.039634748806172466,79.89236914307472,15357.180691157371,1.1296039536388907,7558500.0,0.06976744186045725,0.09637305699481691,0.20227272727272605,0.37402597402597704,,,0.029802844287953587,,646990.0,2.3513500981468027,2.110851234927762,,,,0.0699432892249496,0.07085020242915066,-0.0010111223458119645,,0,,9.63730569948169,20.227272727272613,37.40259740259769,9.63730569948169,20.227272727272606,37.402597402597706,1.0,
CSV,2022-02-28,17347.5320254782,17872.2210848499,17347.5320254782,17544.2904227427,670500.0,,,16749.09956101226,16053.177699778276,15138.848830835463,,16021.05249725407,14616.689436779381,,1002.6379787292881,741.6959721517189,260.94200657756915,28.039049815554588,81.38760462064587,92.64705882353229,96.61568627451135,17963.502203720192,11269.876669838568,0.38152728737348446,0.937371491898443,675.9310731750637,0.038527125172235686,80.56347564050789,15554.605561573819,1.1279161244746834,8229000.0,0.011342155009457455,0.13829787234042468,0.15800865800865926,0.4078947368421082,,,0.029025496288352805,,666715.0,1.0056770884110902,0.009348229595936848,,,,0.029906542056072443,0.011342155009457426,0.0,,0,,13.829787234042461,15.800865800865926,40.789473684210826,13.829787234042467,15.800865800865926,40.78947368421082,1.0,
CSV,2022-03-01,17544.2904227427,17708.2557537962,17183.5666944245,17183.5666944245,877800.0,,,16893.92193881634,16258.702971532133,15333.58386546299,,16221.090201139537,14859.35812673881,,1036.9687886027532,800.7505354419258,236.21825316082743,27.99451528684585,75.23037120554639,84.55882352941158,92.40196078431461,18211.63523474713,11507.081018730494,0.390172444128962,0.8466611638598345,665.1280721891092,0.0387072185895447,73.06000910195736,15783.616207066574,1.0886964348975454,7351200.0,-0.020560747663558643,0.08041237113401256,0.13174946004319188,0.3936170212765957,,,0.029618698251835936,,703105.0,1.2484621784797434,0.4498112992551966,,,,0.030534351145035808,-0.02056074766355859,0.0,,0,,8.04123711340125,13.17494600431919,39.361702127659576,8.041237113401255,13.174946004319189,39.36170212765957,0.9,
CSV,2022-03-02,16921.2221647387,17675.4626875856,16921.2221647387,17642.6696213749,1422800.0,,,17143.504499669194,16510.333271503543,15553.496794597457,,16463.75889109897,15124.98196304576,,1088.6724339457814,858.334915142697,230.33751880308444,27.472643776793696,77.55749125543528,94.85294117647346,90.68627450980578,18475.43968413477,11774.524241956751,0.3798130093678994,0.8757229411494866,671.4932472360942,0.03806075053531295,78.76398051206506,16040.658807462916,1.0998718838883754,8774000.0,0.026717557251915824,0.10472279260780737,0.15948275862068817,0.43085106382979754,,,0.02940667801775092,,766740.0,1.8556485901348567,1.6518713578513688,,,,0.04275092936803073,0.04263565891473168,-0.015267175572514833,,0,,10.472279260780732,15.948275862068828,43.08510638297975,10.472279260780738,15.948275862068817,43.08510638297975,1.0,
CSV,2022-03-03,17839.4280186392,18626.4616076968,17839.4280186392,18593.6685414861,1242200.0,,,17626.892513608163,16889.12150240946,15843.036960967802,,16763.81544692719,15451.27297184256,,1192.6376262439699,925.1954573629516,267.44216888101823,27.95616755664602,81.44606223649106,99.21875000000072,92.87683823529524,18818.296553646152,12084.249390038965,0.36216882906039843,0.9666429404632015,693.8003000279377,0.037313793051647344,79.97933656858162,16353.24453634508,1.1370018041472856,10016200.0,0.053903345724902074,0.14661274014154957,0.19242902208202284,0.5407608695652122,,,0.02885758746194379,,818015.0,1.5185540607446073,1.091808830208862,,,,0.042328042328041784,0.042279411764707106,0.011152416356871458,,0,,14.661274014154966,19.242902208202274,54.07608695652123,14.661274014154957,19.242902208202285,54.076086956521216,1.0,
CSV,2022-03-04,18528.0824090646,18921.5992035935,18331.3240118002,18364.1170780109,951200.0,,,17872.634035075742,17157.302516155174,16083.13982925762,,17017.961710060372,15766.086407465598,,1242.1887270978714,988.5941113099357,253.5946157879357,28.658927991920088,77.93579389697996,85.83333333333024,93.30167483660148,18982.891895446064,12549.280919485132,0.35033598123072873,0.9038215366538005,686.4056494397495,0.03737754701322658,79.70098219351601,16652.948115117404,1.1027547165261453,9065000.0,-0.012345679012349065,0.058601134215498174,0.1606217616580261,0.5217391304347723,,,0.029483507788451935,,859945.0,1.1061172516847009,0.25931680150203157,,,,0.03214285714286229,-0.008849557522125547,-0.003527336860671942,,0,,5.860113421549816,16.06217616580262,52.173913043477235,5.860113421549817,16.06217616580261,52.17391304347723,0.95,
CSV,2022-03-07,18429.7032104324,19643.0466602296,18429.7032104324,19643.0466602296,2008300.0,,,18462.771576793697,17609.25599689598,16422.178575064474,,17440.99226417883,16115.332562609914,,1368.8776904270871,1064.650827133366,304.2268632937212,29.86476028037485,82.46918827041819,100.0,95.01736111111033,19422.026316909396,12808.63880831043,0.3366782975671893,1.0334201410446349,728.7287874953889,0.037098562157916855,82.14504535002061,17066.500335313543,1.150970982585383,11073300.0,0.06964285714286178,0.11962616822429473,0.274468085106377,0.5518134715025884,,,0.03082731021366678,0.002977868021572485,948195.0,2.1180242460675283,2.6095406599310524,,,,0.06176961602671359,0.06583629893238707,0.0035714285714303537,,0,,11.962616822429474,27.446808510637705,55.18134715025883,11.962616822429473,27.446808510637698,55.181347150258844,1.0,
CSV,2022-03-08,19347.909064333,20594.0455803409,19249.5298657008,19249.5298657008,1262400.0,,,18725.024339762735,17907.487609405944,16691.45012655365,,17775.48153952831,16400.6322386433,,1421.1440263445238,1135.9494669755975,285.1945593689263,31.568784451876862,77.2123650410849,75.59523809523793,87.14285714285604,19754.801488120156,13046.46298916644,0.3484936279356499,0.9246800645945098,772.7135680057254,0.04014194494082487,83.11639303678407,17366.34262273042,1.1084389087490143,9810900.0,-0.020033388981635758,0.1202290076335919,0.21030927835051094,0.4213075060532687,,,0.030119858166223333,0.0029332134070524955,990405.0,1.2746300755751434,0.6940789056220935,,,,0.0698466780238506,-0.005084745762711746,-0.015025041736226884,,0,,12.0229007633592,21.03092783505109,42.130750605326874,12.02290076335919,21.030927835051095,42.130750605326874,0.95,
CSV,2022-03-09,19413.4951967545,20397.2871830765,18692.0477401183,20233.3218520229,1510700.0,,,19227.79017718279,18330.366562609026,17028.771243265008,,18201.79140026786,16717.905154232154,,1524.377194119268,1213.6350124043315,310.7421817149366,32.2000447131691,80.55024346848666,93.45238095238227,89.68253968254005,20256.676631799397,13179.13367666491,0.3497963906716032,0.9967001571132033,839.3225590737592,0.041482192850594374,84.08753312125476,17704.727125414956,1.1428203162181567,11321600.0,0.0511073253833092,0.1468401486988855,0.2669404517453857,0.456906729634009,,,0.030981247252049475,0.002843442921467262,1027200.0,1.4706970404984423,1.1941176486436083,,,,0.08427876823338877,0.042229729729732365,0.008517887563885723,,0,,14.68401486988855,26.694045174538584,45.69067296340089,14.68401486988855,26.694045174538573,45.6906729634009,1.0,
CSV,2022-03-10,19839.805057494,20528.4594479194,19511.8743953866,19938.1842561262,843900.0,,,19464.58820349726,18622.69705233942,17305.858196870835,,18573.99270175968,17031.898763199926,,1564.3423214026625,1283.7764742039976,280.56584719866487,32.87763371670831,76.91056354907408,88.0952380952377,85.71428571428596,20543.35902403759,13520.438502362262,0.35223470861031225,0.9138286178743448,851.984165749405,0.04273128158536425,84.33385800921302,17923.570817940545,1.1124002275355274,10477700.0,-0.014586709886552418,0.07231040564373958,0.22952477249746495,0.4597839135654218,,,0.030865396484418266,0.0027293116686334332,1043295.0,0.8088795594726323,-0.5114241211517195,,,,0.05098684210526559,0.0049586776859503,-0.019448946515401584,,0,,7.23104056437396,22.952477249746487,45.97839135654219,7.231040564373958,22.952477249746494,45.97839135654218,0.95,
CSV,2022-03-11,20003.7703885477,20692.424778973,19347.909064333,19675.8397264403,1260900.0,,,19535.005377811605,18814.177538539578,17531.570723496498,,18806.82347185589,17294.2432928858,,1556.8989991408853,1338.4009791913752,218.49801994951008,33.506823505709,73.7217851524909,81.87134502924036,87.80632135895344,20772.47128456169,13816.015301209909,0.3535531941746673,0.84235772342327,887.164990670162,0.04508905352984726,80.65721778565788,18192.89545098233,1.0815122738133416,9216800.0,-0.013157894736843478,0.07142857142857428,0.13421550094517953,0.3636363636363622,,,0.03040698878895908,0.0023928870166653815,1070605.0,1.1777452935489747,0.4945946270089559,,,,0.06833333333332899,-0.016393442622953815,0.0032894736842121546,,0,,7.142857142857419,13.42155009451795,36.363636363636225,7.142857142857428,13.421550094517954,36.36363636363622,0.9,
