ticker,timestamp,open,high,low,close,volume,bu,sd
BID,2024-09-12,40080.4,40245.68,39956.44,39956.44,1105781.0,410000.0,515000.0
BID,2024-09-13,39832.48,40121.72,39832.48,39832.48,747831.0,205400.0,393000.0
BID,2024-09-16,39832.48,40163.04,39460.6,39460.6,1571633.0,429600.0,928400.0
BID,2024-09-17,39501.92,40245.68,39254.0,40245.68,1364317.0,545800.0,613600.0
BID,2024-09-18,40328.32,40865.48,40080.4,40534.92,1837615.0,844500.0,931100.0
BID,2024-09-19,40658.88,40824.16,40328.32,40700.2,1357466.0,515200.0,697500.0
BID,2024-09-20,40906.8,41237.36,40534.92,40534.92,2654632.0,1049400.0,1426600.0
BID,2024-09-23,40534.92,40824.16,40245.68,40245.68,1218959.0,374200.0,785200.0
BID,2024-09-24,40452.28,40700.2,40080.4,40700.2,1415266.0,523600.0,765800.0
BID,2024-09-25,41072.08,41650.56,40782.84,41320.0,5261327.0,2347300.0,2711600.0
BID,2024-09-26,41567.92,41981.12,41196.04,41320.0,4236900.0,2022500.0,2048800.0
BID,2024-09-27,41567.92,42724.88,41320.0,41402.64,3206731.0,1347700.0,1656400.0
BID,2024-09-30,41402.64,41485.28,40989.44,41072.08,2192128.0,589000.0,1394200.0
BID,2024-10-01,41072.08,41898.48,41072.08,41072.08,2820043.0,1183000.0,1438000.0
BID,2024-10-02,41072.08,41485.28,40989.44,41154.72,1836154.0,776500.0,985600.0
BID,2024-10-03,41154.72,41981.12,40906.8,40906.8,3506280.0,1355100.0,1901000.0
BID,2024-10-04,40906.8,40989.44,40617.56,40658.88,2165968.0,632300.0,1141700.0
BID,2024-10-07,40906.8,40906.8,40493.6,40534.92,1494152.0,421700.0,930600.0
BID,2024-10-08,40534.92,40782.84,40328.32,40410.96,1902042.0,559400.0,1292300.0
BID,2024-10-09,40658.88,40989.44,40328.32,40865.48,2192302.0,1040900.0,948100.0
BID,2024-10-10,41278.68,41278.68,40824.16,41113.4,2652527.0,993000.0,1515500.0
BID,2024-10-11,41196.04,41196.04,40741.52,40824.16,1540828.0,395000.0,997600.0
BID,2024-10-14,40906.8,41113.4,40824.16,40824.16,1163352.0,451800.0,518400.0
BID,2024-10-15,40906.8,42146.4,40906.8,41320.0,6931693.0,3406700.0,3226400.0
BID,2024-10-16,41320.0,41733.2,41154.72,41196.04,1792036.0,675200.0,955000.0
BID,2024-10-17,41485.28,41567.92,40948.12,41567.92,2120393.0,885400.0,1026100.0
BID,2024-10-18,41898.48,42146.4,41567.92,41567.92,3397095.0,1642400.0,1576300.0
BID,2024-10-21,41320.0,41485.28,41030.76,41030.76,2126633.0,418300.0,1471100.0
BID,2024-10-22,41072.08,41072.08,40245.68,40287.0,3374102.0,702600.0,2409500.0
BID,2024-10-23,40287.0,40287.0,39667.2,39997.76,2398865.0,910000.0,1423500.0
BID,2024-10-24,39749.84,40369.64,39667.2,39667.2,1466742.0,424500.0,839700.0
BID,2024-10-25,39708.52,39915.12,39254.0,39254.0,1697241.0,408100.0,1018200.0
BID,2024-10-28,39254.0,39460.6,39088.72,39254.0,1727122.0,828200.0,815500.0
BID,2024-10-29,39419.28,40039.08,39254.0,39295.32,2177648.0,616600.0,1395100.0
BID,2024-10-30,39377.96,39832.48,39377.96,39419.28,1416820.0,630500.0,584900.0
BID,2024-10-31,39667.2,40039.08,39377.96,39460.6,1793000.0,678700.0,802500.0
BID,2024-11-01,39667.2,39749.84,39295.32,39460.6,1544087.0,319700.0,1050600.0
BID,2024-11-04,39460.6,39832.48,39295.32,39419.28,1338003.0,481400.0,647000.0
BID,2024-11-05,39419.28,39584.56,39130.04,39171.36,1526924.0,357600.0,1093000.0
BID,2024-11-06,39336.64,39791.16,39336.64,39708.52,1083269.0,694100.0,299900.0
BID,2024-11-07,39997.76,39997.76,39336.64,39336.64,1264744.0,283700.0,857200.0
BID,2024-11-08,39419.28,39584.56,38840.8,39171.36,2650552.0,610700.0,1850900.0
BID,2024-11-11,39171.36,39254.0,38344.96,38427.6,2603153.0,668200.0,1765000.0
BID,2024-11-12,38427.6,38716.84,38262.32,38262.32,1688825.0,232600.0,1314000.0
BID,2024-11-13,38262.32,38427.6,37890.44,38138.36,1818624.0,615900.0,1092000.0
BID,2024-11-14,38221.0,38221.0,37601.2,37601.2,2001459.0,666100.0,1105000.0
BID,2024-11-15,37683.84,37683.84,36940.08,36940.08,2259406.0,746600.0,1295200.0
BID,2024-11-18,36898.76,37683.84,36733.48,36733.48,1916517.0,816100.0,671700.0
BID,2024-11-19,37353.28,37353.28,36857.44,36857.44,1458953.0,513300.0,655200.0
BID,2024-11-20,36940.08,37890.44,36774.8,37188.0,2190978.0,1030500.0,853500.0
BID,2024-11-21,37270.64,37725.16,37270.64,37477.24,1473934.0,777000.0,568700.0
BID,2024-11-22,37849.12,37849.12,37394.6,37766.48,1876045.0,722000.0,747500.0
BID,2024-11-25,37766.48,37849.12,37601.2,37642.52,1111803.0,343600.0,353400.0
BID,2024-11-26,37601.2,38221.0,37601.2,38221.0,1840917.0,776900.0,774600.0
BID,2024-11-27,38221.0,38386.28,38055.72,38303.64,1216426.0,470400.0,489400.0
BID,2024-11-28,38427.6,38468.92,38097.04,38097.04,1286086.0,469100.0,740900.0
BID,2024-11-29,38097.04,38634.2,37890.44,38634.2,1444486.0,714700.0,421400.0
BID,2024-12-02,38758.16,38923.44,38427.6,38427.6,1315663.0,389200.0,758600.0
BID,2024-12-03,38427.6,38427.6,38055.72,38055.72,1401191.0,474800.0,530500.0
BID,2024-12-04,38097.04,38138.36,37311.96,37311.96,2401095.0,704800.0,1441100.0
BID,2024-12-05,37435.92,38675.52,37435.92,38014.4,2429151.0,1054200.0,1025500.0
BID,2024-12-06,38344.96,38799.48,38344.96,38510.24,2499768.0,1222100.0,1084700.0
BID,2024-12-09,38551.56,38840.8,38510.24,38592.88,1719564.0,541600.0,1093400.0
BID,2024-12-10,38675.52,39130.04,38634.2,38634.2,1945190.0,600200.0,1171400.0
BID,2024-12-11,38799.48,38840.8,38427.6,38510.24,1287841.0,335400.0,826500.0
BID,2024-12-12,38592.88,38964.76,38510.24,38510.24,1936826.0,649500.0,1110700.0
BID,2024-12-13,38468.92,38675.52,38344.96,38344.96,1383716.0,623200.0,582800.0
BID,2024-12-16,38840.8,39047.4,38592.88,38634.2,3249666.0,1179000.0,1871400.0
BID,2024-12-17,38840.8,38964.76,38510.24,38510.24,2250022.0,724900.0,1122400.0
BID,2024-12-18,38716.84,38840.8,38592.88,38716.84,1662684.0,582800.0,953800.0
BID,2024-12-19,38551.56,38634.2,38344.96,38386.28,2707866.0,941700.0,1496300.0
BID,2024-12-20,38427.6,38592.88,38303.64,38386.28,2994624.0,790400.0,1714900.0
BID,2024-12-23,38900.0,39000.0,38500.0,38600.0,2899478.0,1170000.0,1371200.0
BID,2024-12-24,38700.0,38850.0,38050.0,38100.0,3219399.0,857000.0,2214400.0
BID,2024-12-25,38200.0,39800.0,38100.0,38650.0,5281584.0,2523900.0,2359800.0
BID,2024-12-26,38950.0,39350.0,38800.0,39000.0,3886725.0,1945200.0,1526400.0
BID,2024-12-27,39250.0,39500.0,39100.0,39150.0,2862726.0,1030000.0,1331200.0
BID,2024-12-30,39100.0,39150.0,38250.0,38250.0,4013327.0,1098100.0,1378200.0
BID,2024-12-31,38500.0,38750.0,37550.0,37550.0,3418064.0,436300.0,852800.0
GEE,2022-03-08,22160.1677976923,22160.1677976923,22160.1677976923,22160.1677976923,10100.0,313900.0,316700.0
GEE,2022-03-09,25452.5355847782,25452.5355847782,25452.5355847782,25452.5355847782,830100.0,668900.0,224100.0
GEE,2022-03-10,29251.4214929538,29251.4214929538,29251.4214929538,29251.4214929538,5009100.0,216600.0,201600.0
GEE,2022-03-11,33556.8255222197,33620.1402873559,30074.5134397254,30923.5644402025,2999500.0,0.0,0.0
GEE,2022-03-14,30707.661091088,31530.7530378594,29188.1067278177,30348.033225114,547200.0,117300.0,186700.0
GEE,2022-03-15,30074.5134397254,30074.5134397254,26338.9422966859,27453.2821630839,957000.0,0.0,0.0
GEE,2022-03-16,27351.9785388659,31530.7530378594,25389.2208196418,28624.6053181049,1587800.0,60100.0,80400.0
GEE,2022-03-17,27225.3490085935,28871.5329021363,27225.3490085935,28339.0557273402,357300.0,97810.0,170740.0
GEE,2022-03-18,28365.0147810462,28365.0147810462,27162.0342434571,27564.7161497238,298500.0,0.0,0.0
GEE,2022-03-21,27225.3490085935,27225.3490085935,25959.0537058681,26697.3038673569,305100.0,62700.0,96000.0
GEE,2022-03-22,26592.2013572307,26972.0899480485,26085.6832361406,26494.696618921,1923700.0,84110.0,87300.0
GEE,2022-03-23,26592.2013572307,26908.7751829121,26465.5718269583,26607.3969008636,358400.0,59200.0,66000.0
GEE,2022-03-24,26275.6275315497,27668.5523645473,26275.6275315497,27254.4738005561,1453664.0,0.0,0.0
GEE,2022-03-25,26845.4604177758,27858.496659956,23173.2040398726,27181.0286729981,4361236.0,0.0,0.0
GEE,2022-03-28,27225.3490085935,27731.8671296834,26908.7751829121,27284.2317401701,2518523.0,0.0,0.0
GEE,2022-03-29,27351.9785388659,27731.8671296834,27225.3490085935,27507.7328611012,1258514.0,58900.0,138300.0
GEE,2022-03-30,27541.9228342748,28238.3852507737,27415.2933040022,27800.8802236821,382200.0,101200.0,134400.0
GEE,2022-03-31,27858.496659956,28175.0704856375,27415.2933040022,27885.7220089647,393200.0,82400.0,79000.0
GEE,2022-04-01,27985.1261902285,28175.0704856375,27541.9228342748,27767.9565458112,268650.0,0.0,0.0
GEE,2022-04-04,27858.496659956,27921.8114250923,27415.2933040022,27691.9788276477,301800.0,765200.0,718600.0
GEE,2022-04-05,27605.237599411,27605.237599411,27225.3490085935,27327.9189281142,289800.0,157100.0,524400.0
GEE,2022-04-06,26592.2013572307,27098.719478321,24059.6107517803,26277.5269745036,547953.0,92800.0,199600.0
GEE,2022-04-07,25959.0537058681,26528.8865920944,25325.9060545056,25909.0350414105,322400.0,173600.0,288600.0
GEE,2022-04-08,26402.257061822,26402.257061822,24249.5550471889,25191.6787524166,188000.0,0.0,0.0
GEE,2022-04-12,24249.5550471889,25199.276524233,24249.5550471889,24668.698792391,119201.0,92700.0,199500.0
GEE,2022-04-13,24692.7584031428,24692.7584031428,23743.0369260989,24090.6349866971,371700.0,181000.0,309400.0
GEE,2022-04-14,24819.3879334154,24882.7026985516,23996.2959866439,24163.4469666036,327600.0,0.0,0.0
GEE,2022-04-15,25009.3322288242,25009.3322288242,23743.0369260989,24003.260610809,163800.0,0.0,0.0
GEE,2022-04-18,23996.2959866439,24502.8141077341,23173.2040398726,23637.3012683213,67802.0,0.0,0.0
GEE,2022-04-19,23743.0369260989,23743.0369260989,20703.9281995583,22028.473086209,271000.0,38900.0,77200.0
GEE,2022-04-20,22033.5382674198,22160.1677976923,20957.1872601033,21568.1747436684,48500.0,44500.0,76300.0
GEE,2022-04-21,19627.5771922417,24059.6107517803,19627.5771922417,21956.2942539536,541100.0,0.0,0.0
GEE,2022-04-22,23363.1483352813,23363.1483352813,21970.2235022836,22526.7602878313,111800.0,0.0,0.0
GEE,2022-04-25,23426.4631004176,23426.4631004176,19311.0033665606,20849.5521593717,190000.0,26100.0,57300.0
GEE,2022-04-26,20260.7248436044,21210.4463206484,18994.4295408791,20484.2259645354,35700.0,0.0,0.0
GEE,2022-04-27,21210.4463206484,23426.4631004176,21210.4463206484,22182.3279654901,142500.0,0.0,0.0
GEE,2022-04-28,23109.8892747364,25389.2208196418,22919.9449793274,24417.9723224516,274400.0,29900.0,76200.0
GEE,2022-04-29,25262.5912893692,25262.5912893692,24186.2402820527,24393.2795640484,32300.0,0.0,0.0
GEE,2022-05-04,24701.8590880701,25286.9031191033,24246.8248417109,24442.4895676453,116800.0,0.0,0.0
GEE,2022-05-05,25156.8933344292,25546.9226884513,24376.8346263849,25190.6958784445,136600.0,20200.0,15600.0
GEE,2022-05-06,25091.8884420921,25481.9177961143,24246.8248417109,24692.7584031428,141800.0,0.0,0.0
GEE,2022-05-09,24636.8541957329,25676.9324731254,22166.668286926,24014.1073271443,69700.0,0.0,0.0
GEE,2022-05-10,22101.663394589,23271.7514566554,21126.5900095337,22388.9850187188,39300.0,40700.0,25600.0
GEE,2022-05-11,22686.7074256222,22946.7269949703,22556.6976409481,22714.6595293273,21050.0,31500.0,63900.0
GEE,2022-05-12,23141.7416719815,23141.7416719815,20476.5410861632,21264.4003812881,31300.0,0.0,0.0
GEE,2022-05-13,21256.5997942077,21321.6046865447,19501.467701108,19984.4540511722,101900.0,0.0,0.0
GEE,2022-05-16,20151.5166244783,22231.673179263,20151.5166244783,21086.937025208,37800.0,0.0,0.0
GEE,2022-05-17,19956.5019474671,22491.6927486111,19761.487270456,21186.3945104836,143811.0,0.0,0.0
GEE,2022-05-18,22751.7123179593,23401.7612413294,21776.6389329038,22348.6819854697,46200.0,0.0,0.0
GEE,2022-05-19,22426.6878562741,22751.7123179593,22361.6829639371,22649.0045880668,19600.0,0.0,0.0
GEE,2022-05-20,22946.7269949703,23466.7661336664,22621.7025332852,23250.9498911076,1061100.0,0.0,0.0
GEE,2022-05-23,23726.7857030146,24051.8101646998,22101.663394589,22657.4552240707,9700.0,0.0,0.0
GEE,2022-05-24,23011.7318873072,23011.7318873072,22556.6976409481,22676.9566917717,2700.0,0.0,0.0
GEE,2022-05-25,22621.7025332852,24051.8101646998,22361.6829639371,23352.3575231534,64744.0,0.0,0.0
GEE,2022-05-26,24051.8101646998,24701.8590880701,23726.7857030146,24305.9792937376,24700.0,23500.0,34300.0
GEE,2022-05-27,24181.8199493738,24181.8199493738,23726.7857030146,23887.3477870872,145100.0,0.0,0.0
GEE,2022-05-30,24376.8346263849,24376.8346263849,23596.7759183405,23704.0339906967,197100.0,0.0,0.0
GEE,2022-05-31,23726.7857030146,23726.7857030146,23401.7612413294,23445.9645681188,65000.0,26600.0,45100.0
GEE,2022-06-01,22231.673179263,23466.7661336664,22231.673179263,22942.8267014301,90805.0,0.0,0.0
GEE,2022-06-02,23986.8052723627,23986.8052723627,22751.7123179593,23016.9322786945,18900.0,0.0,0.0
GEE,2022-06-03,23661.7808106777,23661.7808106777,22361.6829639371,23024.7328657747,259805.0,0.0,0.0
GEE,2022-06-06,23336.7563489925,23336.7563489925,22751.7123179593,22940.2265057367,13300.0,30000.0,32402.0
GEE,2022-06-07,22946.7931240572,23145.1803844957,22483.8895163672,22780.8091161569,12900.0,0.0,0.0
GEE,2022-06-08,23145.1803844957,23806.4712526242,22880.6640372444,23198.744944814,23100.0,0.0,0.0
GEE,2022-06-09,23211.3094713085,23806.4712526242,23145.1803844957,23543.277487109,39103.0,0.0,0.0
GEE,2022-06-10,23674.2130789984,23740.3421658113,23145.1803844957,23249.66434166,27215.0,0.0,0.0
GEE,2022-06-13,23079.0512976828,23079.0512976828,21822.5986482388,22480.5830620266,23800.0,0.0,0.0
GEE,2022-06-14,22814.5349504315,25129.0529888811,21954.8568218645,22666.4057959707,68626.0,0.0,0.0
GEE,2022-06-15,22814.5349504315,25129.0529888811,21161.3077801103,23922.1971545466,72400.0,0.0,0.0
GEE,2022-06-16,22020.9859086774,23872.600339437,22020.9859086774,22153.244082303,21600.0,0.0,0.0
GEE,2022-06-17,21888.7277350517,22748.4058636186,21690.340474613,21844.421246887,17500.0,0.0,0.0
GEE,2022-06-20,21954.8568218645,21954.8568218645,20433.8878251691,20798.259093508,50700.0,0.0,0.0
GEE,2022-06-21,19904.8551306664,21161.3077801103,17987.1116130939,20250.0489638292,19900.0,0.0,0.0
GEE,2022-06-22,21690.340474613,21690.340474613,20500.0169119818,21156.6787440334,12800.0,50001.0,17400.0
GEE,2022-06-23,19904.8551306664,21425.8241273618,19904.8551306664,21092.5335298249,9800.0,0.0,0.0
GEE,2022-06-24,21690.340474613,21756.4695614259,20830.6623460461,21152.7109988247,7100.0,0.0,0.0
GEE,2022-06-27,21558.0823009874,21558.0823009874,19838.7260438535,20478.8556042017,21100.0,23704.0,34500.0
GEE,2022-06-28,20566.1459987948,21822.5986482388,20433.8878251691,21121.6303280227,50600.0,9600.0,11800.0
GEE,2022-06-29,21756.4695614259,21822.5986482388,21095.1786932976,21717.4534002064,24900.0,0.0,0.0
GEE,2022-06-30,21491.9532141746,21822.5986482388,21161.3077801103,21616.9371882509,44700.0,3900.0,14400.0
GEE,2022-07-01,21624.2113878003,21822.5986482388,20896.7914328589,21333.2434058238,12700.0,0.0,0.0
GEE,2022-07-04,21822.5986482388,24467.7621207525,21822.5986482388,23167.0029831441,43400.0,0.0,0.0
GEE,2022-07-05,22946.7931240572,23806.4712526242,21491.9532141746,22294.7603280825,30500.0,0.0,0.0
GEE,2022-07-06,22814.5349504315,23145.1803844957,21161.3077801103,22068.5988511826,35000.0,0.0,0.0
GEE,2022-07-07,22351.6313427416,23145.1803844957,21161.3077801103,21898.6470980736,49700.0,16000.0,29500.0
GEE,2022-07-08,22417.7604295545,22417.7604295545,21095.1786932976,21244.6304294944,34000.0,0.0,0.0
GEE,2022-07-11,21227.4368669231,21690.340474613,20896.7914328589,21134.8561453852,1000.0,0.0,0.0
GEE,2022-07-12,21161.3077801103,21161.3077801103,20500.0169119818,20853.8075264308,24300.0,0.0,0.0
GEE,2022-07-13,20566.1459987948,21095.1786932976,20367.7587383562,20481.5007676742,119600.0,0.0,0.0
GEE,2022-07-14,20830.6623460461,20830.6623460461,20500.0169119818,20701.710626761,5900.0,0.0,0.0
GEE,2022-07-15,20566.1459987948,21095.1786932976,20367.7587383562,20468.2749503117,26500.0,0.0,0.0
GEE,2022-07-18,20500.0169119818,20500.0169119818,20169.3714779176,20345.2748488399,29800.0,15000.0,17300.0
GEE,2022-07-19,20632.2750856075,20632.2750856075,20301.6296515433,20546.9685636191,1400.0,0.0,0.0
GEE,2022-07-20,20566.1459987948,20830.6623460461,20566.1459987948,20646.1621938383,6800.0,0.0,0.0
GEE,2022-07-21,20632.2750856075,20632.2750856075,20500.0169119818,20543.0008184103,3400.0,0.0,0.0
GEE,2022-07-22,20566.1459987948,20566.1459987948,20367.7587383562,20382.3071374551,10000.0,0.0,0.0
GEE,2022-07-25,20367.7587383562,20367.7587383562,19838.7260438535,19943.2100010177,10300.0,0.0,0.0
GEE,2022-07-26,20169.3714779176,20367.7587383562,19970.984217479,20168.7101870496,7700.0,0.0,0.0
GEE,2022-07-27,19970.984217479,20235.5005647306,19706.4678702279,19819.5486086778,13300.0,0.0,0.0
GEE,2022-07-28,20103.2423911049,20632.2750856075,20037.113304292,20230.2102377854,14300.0,0.0,0.0
GEE,2022-07-29,20632.2750856075,20632.2750856075,20433.8878251691,20496.7104576413,12000.0,0.0,0.0
GEE,2022-08-01,20566.1459987948,21756.4695614259,20500.0169119818,21073.3560946493,25400.0,0.0,0.0
GEE,2022-08-02,21491.9532141746,21756.4695614259,21161.3077801103,21282.3240089779,12400.0,0.0,0.0
GEE,2022-08-03,20698.4041724204,21756.4695614259,20698.4041724204,21066.0818950998,29900.0,0.0,0.0
GEE,2022-08-04,20830.6623460461,20962.9205196717,20632.2750856075,20727.5009706181,36200.0,0.0,0.0
GEE,2022-08-05,21227.4368669231,21227.4368669231,20632.2750856075,20709.6461171786,6600.0,0.0,0.0
GEE,2022-08-08,21624.2113878003,21624.2113878003,20500.0169119818,20933.8237214741,10800.0,0.0,0.0
GEE,2022-08-09,20566.1459987948,21161.3077801103,20566.1459987948,20629.6299221351,11300.0,0.0,0.0
GEE,2022-08-10,20566.1459987948,22814.5349504315,20566.1459987948,21645.3726955803,40600.0,0.0,0.0
GEE,2022-08-11,21558.0823009874,23806.4712526242,21558.0823009874,22452.147554697,106200.0,0.0,0.0
GEE,2022-08-12,23806.4712526242,25129.0529888811,21822.5986482388,23121.3739132431,36700.0,0.0,0.0
GEE,2022-08-15,22946.7931240572,23806.4712526242,22483.8895163672,23077.7287159465,48300.0,0.0,0.0
GEE,2022-08-16,23012.92221087,23806.4712526242,22351.6313427416,22730.5510101792,44400.0,0.0,0.0
GEE,2022-08-17,23145.1803844957,23806.4712526242,22550.0186031801,22985.8092852768,31000.0,0.0,0.0
GEE,2022-08-18,22616.1476899929,23277.4385581214,22483.8895163672,22564.567002279,12700.0,0.0,0.0
GEE,2022-08-19,22946.7931240572,22946.7931240572,22417.7604295545,22628.7122164874,25000.0,0.0,0.0
GEE,2022-08-22,22550.0186031801,22616.1476899929,22219.3731691159,22277.5667655112,26500.0,0.0,0.0
GEE,2022-08-23,22087.1149954901,22351.6313427416,21822.5986482388,21965.4374757545,36600.0,0.0,0.0
GEE,2022-08-24,22020.9859086774,22483.8895163672,22020.9859086774,22421.0668838951,17000.0,0.0,0.0
GEE,2022-08-25,22880.6640372444,22946.7931240572,22020.9859086774,22312.615181522,7900.0,0.0,0.0
GEE,2022-08-26,22748.4058636186,22748.4058636186,21888.7277350517,22005.1149278423,20700.0,0.0,0.0
GEE,2022-08-29,21888.7277350517,21954.8568218645,21491.9532141746,21659.2598038111,104800.0,0.0,0.0
GEE,2022-08-30,21491.9532141746,22153.244082303,21491.9532141746,21640.7436595035,6400.0,0.0,0.0
GEE,2022-08-31,22020.9859086774,22417.7604295545,21624.2113878003,22051.4052886112,4100.0,0.0,0.0
GEE,2022-09-05,22748.4058636186,22748.4058636186,21690.340474613,21859.630936854,12200.0,0.0,0.0
GEE,2022-09-06,21888.7277350517,22153.244082303,21822.5986482388,21886.082571579,5000.0,0.0,0.0
GEE,2022-09-07,22417.7604295545,22417.7604295545,21822.5986482388,21855.6631916452,2200.0,0.0,0.0
GEE,2022-09-08,21822.5986482388,21822.5986482388,21822.5986482388,21822.5986482388,4100.0,0.0,0.0
GEE,2022-09-09,20896.7914328589,22153.244082303,20896.7914328589,22056.6956155563,10200.0,0.0,0.0
GEE,2022-09-12,20962.9205196717,22153.244082303,20962.9205196717,21306.7917710987,1000.0,0.0,0.0
GEE,2022-09-13,22153.244082303,22682.2767768057,19177.4351757251,21589.1629717895,73400.0,0.0,0.0
GEE,2022-09-14,21558.0823009874,22351.6313427416,21558.0823009874,22100.3408128526,31100.0,0.0,0.0
GEE,2022-09-15,22880.6640372444,22880.6640372444,22087.1149954901,22390.6475039612,33600.0,0.0,0.0
GEE,2022-09-16,21161.3077801103,22417.7604295545,21161.3077801103,22085.7924137539,13300.0,0.0,0.0
GEE,2022-09-19,22087.1149954901,22087.1149954901,22087.1149954901,22087.1149954901,0.0,0.0,0.0
GEE,2022-09-20,22351.6313427416,22351.6313427416,21161.3077801103,22276.2441837749,43200.0,0.0,0.0
GEE,2022-09-21,20830.6623460461,22153.244082303,20830.6623460461,20856.4526899032,5100.0,0.0,0.0
GEE,2022-09-22,22020.9859086774,22087.1149954901,20830.6623460461,21972.711675304,32600.0,0.0,0.0
GEE,2022-09-23,21822.5986482388,21822.5986482388,21822.5986482388,21822.5986482388,25900.0,0.0,0.0
GEE,2022-09-26,20896.7914328589,21822.5986482388,20566.1459987948,20980.1140822431,5000.0,0.0,0.0
GEE,2022-09-27,19904.8551306664,21756.4695614259,19904.8551306664,21692.9856380855,22300.0,0.0,0.0
GEE,2022-09-28,19904.8551306664,22020.9859086774,19904.8551306664,21843.0986651508,21800.0,0.0,0.0
GEE,2022-09-29,21822.5986482388,21822.5986482388,19904.8551306664,20593.2589243881,19700.0,0.0,0.0
GEE,2022-09-30,19508.0806097892,21161.3077801103,19177.4351757251,20607.1460326187,6000.0,0.0,0.0
GEE,2022-10-03,21095.1786932976,21095.1786932976,21095.1786932976,21095.1786932976,100.0,0.0,0.0
GEE,2022-10-04,21161.3077801103,21293.565953736,19309.6933493507,21240.6626842857,30800.0,0.0,0.0
GEE,2022-10-05,20962.9205196717,20962.9205196717,20698.4041724204,20768.501004442,1700.0,0.0,0.0
GEE,2022-10-06,19640.3387834149,20830.6623460461,19177.4351757251,19491.548338086,31400.0,16100.0,15300.0
GEE,2022-10-07,17920.9825262809,18383.8861339709,16598.4007900241,16753.8041440343,107000.0,19801.0,87200.0
GEE,2022-10-10,16730.6589636498,19177.4351757251,15209.6899669545,18264.1924868397,43200.0,32800.0,10400.0
GEE,2022-10-11,18185.4988735323,19111.306088912,16532.2717032112,18135.9020584228,30000.0,10100.0,19900.0
GEE,2022-10-12,17854.8534394681,18450.0152207837,17524.208005404,17977.85354094,15100.0,8600.0,6500.0
GEE,2022-10-13,17987.1116130939,18251.6279603452,17193.5625713397,17644.5629434032,28600.0,12500.0,16100.0
GEE,2022-10-14,18185.4988735323,19177.4351757251,18185.4988735323,18804.4671261005,9400.0,7300.0,2100.0
GEE,2022-10-17,16796.7880504625,18780.660654848,16664.5298768369,17931.563180171,5000.0,3900.0,1100.0
GEE,2022-10-18,19111.306088912,19111.306088912,17325.8207449653,17440.8853560197,167500.0,19200.0,148310.0
GEE,2022-10-19,18450.0152207837,19177.4351757251,18053.2406999067,18815.7090708587,17200.0,6800.0,10400.0
GEE,2022-10-20,18846.7897416607,19111.306088912,18516.1443075966,18823.6445612762,4600.0,4200.0,400.0
GEE,2022-10-21,18053.2406999067,18053.2406999067,17325.8207449653,17484.5305533163,9700.0,0.0,9700.0
GEE,2022-10-24,17458.078918591,17788.7243526553,15870.9808350828,16091.8519850377,46900.0,1800.0,45100.0
GEE,2022-10-25,15209.6899669545,17788.7243526553,15209.6899669545,16571.949155299,14800.0,9900.0,4900.0
GEE,2022-10-26,15870.9808350828,17854.8534394681,15870.9808350828,17087.0947415711,13500.0,10100.0,3400.0
GEE,2022-10-27,16862.9171372753,17987.1116130939,16862.9171372753,17836.9985860287,13100.0,5201.0,7900.0
GEE,2022-10-28,18516.1443075966,19508.0806097892,17854.8534394681,18470.5152376957,8000.0,8000.0,0.0
GEE,2022-10-31,17127.4334845268,17127.4334845268,16532.2717032112,16644.0298599249,9500.0,2000.0,7500.0
GEE,2022-11-01,16664.5298768369,17127.4334845268,16532.2717032112,16783.5622331001,32300.0,13300.0,19000.0
GEE,2022-11-02,17127.4334845268,17127.4334845268,16532.2717032112,16755.7880166387,800.0,300.0,500.0
GEE,2022-11-03,16862.9171372753,16862.9171372753,16862.9171372753,16862.9171372753,7600.0,6901.0,700.0
GEE,2022-11-04,16135.4971823341,16135.4971823341,16135.4971823341,16135.4971823341,10200.0,0.0,10202.0
GEE,2022-11-07,16069.3680955213,16069.3680955213,15209.6899669545,15489.4160041726,5600.0,500.0,5100.0
GEE,2022-11-08,15474.2063142057,17788.7243526553,15474.2063142057,16910.5300797807,10700.0,9209.0,1511.0
GEE,2022-11-09,16929.0462240883,18516.1443075966,16929.0462240883,17934.2083436435,21100.0,7000.0,14100.0
GEE,2022-11-10,16400.0135295856,18185.4988735323,16400.0135295856,18084.3213707087,6800.0,1900.0,4900.0
GEE,2022-11-11,17722.5952658424,17854.8534394681,16532.2717032112,17712.6759028204,49000.0,47500.0,1500.0
GEE,2022-11-14,17854.8534394681,17854.8534394681,16532.2717032112,16564.6749557495,18500.0,3200.0,15300.0
GEE,2022-11-15,17722.5952658424,17722.5952658424,15209.6899669545,16362.3199501022,20100.0,12600.0,7500.0
GEE,2022-11-16,15474.2063142057,17193.5625713397,15474.2063142057,16171.2068892132,15700.0,11401.0,4300.0
GEE,2022-11-17,17193.5625713397,17193.5625713397,16862.9171372753,17093.7076502522,8200.0,2200.0,6000.0
GEE,2022-11-18,16267.7553559598,16929.0462240883,15870.9808350828,16558.0620470682,6100.0,3500.0,2601.0
GEE,2022-11-21,15870.9808350828,17193.5625713397,14085.4954911359,14501.4474471888,127400.0,21200.0,106200.0
GEE,2022-11-22,14614.5281856387,15870.9808350828,14548.3990988258,15348.5610492612,15600.0,13800.0,1800.0
GEE,2022-11-23,15870.9808350828,15870.9808350828,15209.6899669545,15646.8032307872,24300.0,21200.0,3100.0
