entry_date,exit_date,ticker,signal,signal_name,entry_price,exit_price,return_pct,holding_days,confidence
2021-06-08,2021-06-14,PDV,1,Buy,3977.1621460589013,4338.772262021501,0.09092164279018163,4,0.7899347
2021-06-16,2021-06-28,PDV,1,Buy,3916.94094088337,4069.5970303222766,0.0389732936347207,8,0.72982454
2021-07-12,2021-07-13,PDV,1,Buy,3885.343198970132,4213.914714211542,0.08456692199765063,1,0.6941398
2021-07-19,2021-07-21,PDV,1,Buy,3699.686217855928,4056.1530513407947,0.0963505585323528,2,0.86586416
2021-07-22,2021-07-30,PDV,1,Buy,3867.8537732129294,4598.584641126245,0.18892411935891656,6,0.8496805
2021-08-03,2021-08-17,PDV,1,Buy,4367.6477477341705,4716.066730498083,0.07977268380781491,10,0.7671657
2021-08-18,2021-08-31,PDV,1,Buy,4728.1989864198085,4967.814064866282,0.05067787526174104,9,0.8468935
2021-09-07,2021-09-10,PDV,1,Buy,5088.750225105447,5370.609799855459,0.05538876193204621,3,0.6900268
2021-09-13,2021-09-17,PDV,1,Buy,5317.458100391036,6242.662566107016,0.17399374818730431,4,0.7576093
2021-09-27,2021-09-30,PDV,1,Buy,4863.405700926973,7234.882726630218,0.48761653284471784,3,0.74591655
2021-10-12,2021-10-22,PDV,1,Buy,5978.692928055147,7676.6153826684495,0.2839955948641826,8,0.836179
2021-10-26,2021-10-27,PDV,1,Buy,7668.440524283138,8517.787142570774,0.11075871496923882,1,0.661599
2021-11-29,2021-11-30,PDV,1,Buy,7513.726373354701,7733.678111791977,0.029273322917011332,1,0.64970565
2021-01-04,2021-01-18,QNS,1,Buy,27489.508835186294,27634.294304716623,0.005266935484311186,10,0.6172024
2021-01-19,2021-02-02,QNS,1,Buy,27034.087482928924,24658.621814418562,-0.08786927504064582,10,0.6451717
2021-02-05,2021-02-22,QNS,1,Buy,26157.056363657917,29231.970809574585,0.11755582903391572,6,0.6395156
2021-05-27,2021-06-10,QNS,1,Buy,28394.34952390386,28160.078936703994,-0.008250605882083852,10,0.6875054
2021-06-14,2021-06-18,QNS,1,Buy,28524.51590399561,31515.9918779807,0.10487385602102567,4,0.7206209
2021-07-20,2021-07-22,QNS,1,Buy,29804.48530823123,30916.257758797736,0.037302185864604195,2,0.60389787
2021-07-30,2021-08-11,QNS,1,Buy,31311.522731071276,33659.445950150955,0.07498591618317467,8,0.6193594
2021-08-24,2021-09-01,QNS,1,Buy,34411.95285290723,37974.318686216364,0.1035211761603985,6,0.6354777
2021-09-13,2021-09-17,QNS,1,Buy,36009.68720863674,39457.98684233953,0.09576033287164287,4,0.6265272
2021-09-21,2021-09-22,QNS,1,Buy,37865.42715794919,39166.213360309215,0.0343528727916898,1,0.6134865
2021-09-29,2021-10-08,QNS,1,Buy,37627.15570325211,38522.12339872799,0.02378515406623019,7,0.64210397
2021-10-25,2021-10-29,QNS,1,Buy,36046.23191027738,38131.876366512675,0.057860262937514964,4,0.66802436
2021-02-01,2021-02-22,STB,1,Buy,16116.099999999999,18581.4,0.15297125235013453,10,0.70805275
2021-02-24,2021-03-03,STB,1,Buy,18368.35,18981.0,0.033353567413513,5,0.61094666
2021-04-22,2021-04-28,STB,1,Buy,21020.999999999996,24175.8,0.15007849293563597,4,0.80497056
2021-04-29,2021-05-17,STB,1,Buy,23923.899999999998,25924.05,0.08360467983898953,10,0.7662249
2021-05-21,2021-05-31,STB,1,Buy,28878.85,33766.2,0.16923630961759206,6,0.6300616
2021-06-08,2021-06-14,STB,1,Buy,28628.6,30769.2,0.07477138246369024,4,0.812673
2021-06-16,2021-06-30,STB,1,Buy,29229.199999999997,30569.4,0.04585140886510765,10,0.670914
2021-07-14,2021-07-28,STB,1,Buy,27427.399999999998,28871.1,0.05263714387801982,10,0.6826317
2021-07-29,2021-08-04,STB,1,Buy,29329.299999999996,30619.35,0.04398502521369426,4,0.69103146
2021-10-28,2021-11-09,STB,1,Buy,26726.699999999997,28071.9,0.05033169078112915,8,0.61526746
2021-12-24,2021-12-31,STB,1,Buy,28228.199999999997,31468.5,0.11478946585329576,5,0.77073365
2021-01-21,2021-01-28,VIB,1,Buy,9580.320458232622,8734.038843610066,-0.08833541824744744,5,0.60188335
2021-02-02,2021-02-17,VIB,1,Buy,8976.282658080036,10584.589609832374,0.17917293973631884,6,0.6702264
2021-03-24,2021-04-01,VIB,1,Buy,12305.514254269334,13991.28533855991,0.13699314384246125,6,0.71397525
2021-04-09,2021-04-26,VIB,1,Buy,14244.054171037791,15084.792609509588,0.05902381642027571,10,0.62386554
2021-05-19,2021-06-02,VIB,1,Buy,16997.34274847709,20187.826540607417,0.18770485712634014,10,0.68864894
2021-06-08,2021-06-22,VIB,1,Buy,19638.25220030654,19862.180980500256,0.011402683798419787,10,0.6453264
2021-06-23,2021-07-05,VIB,1,Buy,19862.61319926213,19705.1676921169,-0.007926726738608645,8,0.6377475
2021-08-24,2021-08-25,VIB,1,Buy,14100.488776109934,14523.729175464592,0.030016009095496187,1,0.62307036
2021-09-15,2021-09-20,VIB,1,Buy,13825.16542483296,15112.529006902434,0.0931174089068832,3,0.6629581
2021-10-05,2021-10-19,VIB,1,Buy,13549.842073555987,14288.209242889556,0.05449267713419142,10,0.6088656
2021-11-02,2021-11-03,VIB,1,Buy,14729.799293314203,15191.035651094113,0.03131314613290508,1,0.65409344
2021-11-17,2021-11-22,VIB,1,Buy,15083.786459241599,16368.635313969595,0.08518079052629315,3,0.6399157
2021-12-09,2021-12-23,VIB,1,Buy,16716.06061324039,16564.901924448943,-0.00904272198389352,10,0.65342
