ticker,timestamp,open,high,low,close,volume,bu,sd,label,hit_time,hit_type,ub,lb,vbar_end
NAB,2020-10-16,5224.1452032,5400.6365952,5118.250368,5280.62244864,304401.0,97000.0,183100.0,-1,1970-01-01 00:00:00.000010695,vbar_sign,inf,-inf,1970-01-01 00:00:00.000010695
NAB,2020-10-19,5259.4434816,5330.0400384,5224.1452032,5295.447725568,421911.0,41400.0,358500.0,0,1970-01-01 00:00:00.000010696,vbar_neutral,inf,-inf,1970-01-01 00:00:00.000010696
NAB,2020-10-20,5294.74176,5294.74176,5224.1452032,5231.20485888,696333.0,9700.0,185400.0,0,1970-01-01 00:00:00.000010697,vbar_neutral,inf,-inf,1970-01-01 00:00:00.000010697
NAB,2020-10-21,5224.1452032,5647.724544,5224.1452032,5383.340438784,1579124.0,442200.0,755000.0,-1,1970-01-01 00:00:00.000010698,vbar_sign,inf,-inf,1970-01-01 00:00:00.000010698
NAB,2020-10-22,5471.233152,5612.4262656,5400.6365952,5470.527186432,518158.0,31600.0,77000.0,-1,1970-01-01 00:00:00.000010699,vbar_sign,inf,-inf,1970-01-01 00:00:00.000010699
NAB,2020-10-23,5506.5314304,5506.5314304,5365.3383168,5389.694128896,175080.0,27400.0,142400.0,-1,1970-01-01 00:00:00.000010693,sl,5712.427332658199,5228.327527014901,
NAB,2020-10-26,5365.3383168,5365.3383168,5294.74176,5330.0400384,1575157.0,64100.0,120900.0,-1,1970-01-01 00:00:00.000010693,sl,5633.632936255758,5178.243589472122,
NAB,2020-10-27,5330.0400384,5506.5314304,5294.74176,5326.157227776,142071.0,22100.0,111500.0,-1,1970-01-01 00:00:00.000010693,sl,5615.681607462924,5181.395037932537,
NAB,2020-10-28,5259.4434816,5330.0400384,5118.250368,5275.32770688,423391.0,23300.0,245500.0,-1,1970-01-01 00:00:00.000010695,sl,5550.283406850676,5137.849856894662,
NAB,2020-10-29,5259.4434816,5259.4434816,5188.8469248,5222.027306496,106987.0,24400.0,61100.0,-1,1970-01-01 00:00:00.000010695,sl,5483.937774651735,5091.072072418133,
NAB,2020-10-30,5259.4434816,5259.4434816,4624.0744704,5175.080596224,75375.0,400.0,66500.0,1,1970-01-01 00:00:00.000010696,tp,5425.397032697996,5049.922377987003,
